gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group E,associate's degree,standard,none,48,78,99
male,group B,associate's degree,standard,none,54,100,77
female,group E,some college,standard,completed,34,100,89
female,group E,bachelor's degree,standard,completed,100,60,95
female,group C,some college,standard,none,91,89,100
female,group D,some college,free/reduced,none,74,83,92
female,group D,associate's degree,free/reduced,none,58,100,95
male,group A,some college,standard,none,90,80,100
male,group B,master's degree,free/reduced,completed,80,79,75
male,group B,some high school,free/reduced,completed,79,71,92
female,group E,associate's degree,free/reduced,none,81,63,100
female,group E,some college,standard,none,66,71,91
female,group B,master's degree,free/reduced,none,74,75,80
male,group C,some college,standard,none,100,61,66
female,group B,associate's degree,standard,none,29,100,79
female,group D,some high school,standard,completed,100,100,90
male,group B,master's degree,standard,completed,68,92,100
male,group A,high school,free/reduced,completed,75,77,100
female,group B,some college,standard,completed,100,99,85
female,group B,master's degree,standard,completed,100,51,69
female,group D,associate's degree,standard,none,49,92,44
male,group D,high school,standard,none,73,100,100
male,group D,some college,free/reduced,none,56,100,89
male,group E,associate's degree,free/reduced,none,74,97,94
male,group E,some high school,standard,completed,84,72,98
female,group B,associate's degree,standard,none,52,100,66
female,group C,some high school,free/reduced,completed,79,91,71
female,group E,some college,free/reduced,none,88,93,100
female,group E,some college,standard,none,100,70,73
male,group B,some high school,standard,completed,100,100,64
male,group C,some college,free/reduced,none,73,85,53
male,group D,associate's degree,free/reduced,none,71,59,96
male,group E,some high school,standard,none,73,45,100
male,group C,high school,standard,none,68,95,100
male,group B,some college,standard,completed,83,83,77
male,group C,high school,standard,none,81,70,99
male,group E,some high school,standard,none,90,91,100
male,group C,high school,free/reduced,none,80,100,95
male,group B,some high school,standard,none,100,53,72
female,group D,high school,standard,completed,61,86,100
female,group B,some college,free/reduced,none,83,100,100
male,group E,associate's degree,standard,completed,91,100,80
male,group B,associate's degree,standard,completed,85,71,95
female,group A,high school,free/reduced,completed,92,100,64
female,group C,associate's degree,free/reduced,completed,62,81,75
male,group B,master's degree,standard,none,90,100,81
male,group E,bachelor's degree,standard,none,89,100,100
male,group B,some college,standard,none,100,67,86
female,group B,some high school,standard,none,86,95,66
female,group E,master's degree,free/reduced,none,72,95,96
female,group A,some high school,standard,completed,100,100,59
female,group E,associate's degree,free/reduced,completed,84,90,100
female,group D,some college,free/reduced,none,98,94,100
male,group E,high school,standard,none,100,95,100
female,group B,associate's degree,free/reduced,completed,84,86,80
female,group C,master's degree,standard,completed,88,95,100
male,group C,high school,standard,completed,86,92,100
male,group D,high school,free/reduced,none,49,97,100
male,group B,bachelor's degree,free/reduced,none,75,92,79
male,group C,some college,standard,none,100,89,100
male,group C,associate's degree,standard,none,74,74,93
male,group B,some college,standard,none,100,67,75
female,group A,high school,free/reduced,completed,87,100,95
female,group C,some college,standard,none,100,58,78
female,group B,associate's degree,free/reduced,completed,47,61,100
female,group A,some high school,standard,none,100,74,87
female,group B,some college,free/reduced,none,100,50,81
female,group D,master's degree,free/reduced,none,81,96,100
female,group D,some college,standard,none,94,87,60
female,group B,some college,standard,completed,93,77,100
female,group D,associate's degree,standard,none,46,100,100
female,group C,some college,free/reduced,completed,98,73,94
female,group A,some high school,free/reduced,completed,88,71,57
male,group B,some high school,standard,none,67,65,100
female,group D,master's degree,standard,completed,78,100,100
female,group C,some high school,standard,none,77,100,96
female,group D,bachelor's degree,standard,none,99,87,100
female,group B,some college,standard,none,65,86,65
male,group D,associate's degree,standard,completed,100,45,82
female,group E,some high school,standard,none,100,69,57
male,group B,associate's degree,free/reduced,none,100,96,48
female,group C,high school,standard,completed,81,52,100
female,group D,bachelor's degree,standard,completed,99,84,74
female,group E,some college,standard,none,100,94,100
female,group B,master's degree,standard,completed,86,64,100
male,group E,high school,standard,none,79,73,80
male,group C,associate's degree,free/reduced,completed,100,92,90
female,group C,high school,free/reduced,completed,45,100,100
female,group B,bachelor's degree,free/reduced,completed,48,83,100
male,group D,high school,standard,none,95,87,100
female,group C,associate's degree,standard,none,100,82,100
female,group A,associate's degree,standard,none,74,100,100
male,group B,some high school,standard,none,100,39,70
female,group E,associate's degree,standard,none,100,77,73
male,group E,some college,standard,none,92,100,96
female,group C,some high school,free/reduced,none,100,68,80
female,group C,associate's degree,standard,completed,70,62,100
male,group D,some college,standard,none,59,95,73
female,group D,high school,standard,none,59,87,100
female,group C,associate's degree,standard,completed,89,66,52
male,group B,some high school,standard,none,97,77,77
female,group C,bachelor's degree,free/reduced,completed,90,92,100
male,group E,some college,free/reduced,none,71,84,98
female,group C,some high school,standard,completed,86,81,100
male,group C,associate's degree,standard,completed,89,100,99
female,group A,associate's degree,standard,none,86,97,83
male,group B,bachelor's degree,standard,none,62,70,95
male,group B,some high school,standard,none,100,100,92
female,group B,associate's degree,standard,none,68,100,90
female,group A,some college,standard,none,70,100,100
female,group D,some college,standard,none,75,100,49
male,group C,bachelor's degree,free/reduced,none,85,78,72
female,group B,some college,standard,none,100,73,79
female,group D,bachelor's degree,free/reduced,completed,94,71,100
male,group C,bachelor's degree,standard,none,72,98,100
female,group D,master's degree,standard,none,100,72,100
female,group C,high school,standard,completed,91,99,63
female,group B,some college,standard,none,60,93,87
female,group D,some college,standard,none,77,81,100
male,group B,some high school,free/reduced,none,92,86,100
male,group C,some college,free/reduced,none,84,94,84
female,group A,high school,free/reduced,none,64,71,100
female,group C,bachelor's degree,standard,none,72,100,88
female,group D,associate's degree,free/reduced,none,73,100,81
female,group D,high school,standard,none,100,72,72
female,group B,high school,free/reduced,completed,100,78,97
female,group B,some college,free/reduced,none,100,93,91
male,group B,some college,standard,none,87,65,70
female,group A,some high school,standard,none,85,79,79
male,group D,high school,standard,none,44,100,100
female,group C,associate's degree,standard,none,99,90,100
male,group C,some college,free/reduced,none,74,89,100
male,group C,high school,free/reduced,none,64,45,83
female,group E,associate's degree,free/reduced,none,88,100,100
female,group E,high school,free/reduced,completed,100,41,100
female,group C,high school,free/reduced,none,84,56,92
female,group D,high school,standard,completed,81,62,90
male,group C,bachelor's degree,standard,none,75,75,96
male,group D,some high school,standard,none,100,40,76
male,group C,some high school,standard,completed,100,100,60
female,group C,associate's degree,free/reduced,completed,100,97,67
male,group C,associate's degree,standard,none,95,100,95
male,group E,some college,standard,none,94,100,100
male,group B,high school,standard,none,58,100,100
female,group D,bachelor's degree,standard,none,64,68,100
female,group D,high school,standard,none,100,89,62
male,group E,some high school,free/reduced,none,99,86,93
female,group B,some college,standard,none,67,89,100
female,group B,associate's degree,standard,none,92,98,93
male,group C,master's degree,free/reduced,none,73,95,100
female,group C,master's degree,free/reduced,completed,94,91,74
male,group A,some college,standard,none,94,85,68
female,group B,some college,free/reduced,none,80,94,100
male,group E,some high school,standard,completed,72,100,92
male,group A,master's degree,standard,completed,96,84,100
female,group D,some college,standard,completed,100,89,100
female,group B,some college,standard,none,78,96,100
female,group B,high school,standard,completed,93,88,92
male,group A,some college,standard,none,72,66,88
male,group D,some college,standard,none,71,85,98
female,group E,bachelor's degree,free/reduced,completed,74,79,100
female,group B,high school,standard,completed,97,90,92
female,group B,bachelor's degree,standard,none,94,92,100
